,filename,url,start_time,number_of_frames,width,height,label_proc,label_raw,label_notes,partition,signer
3104,youtube_1/alex_abenchuchan_3280,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:01:11.473000,23,640,360,espn,espn ,,train,50
3105,youtube_1/alex_abenchuchan_3281,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:01:20.720000,16,640,360,wll,wll ,,train,50
3106,youtube_1/alex_abenchuchan_3282,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:01:23.353000,16,640,360,all,all ,,train,50
3107,youtube_1/alex_abenchuchan_3283,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:01:38.408000,19,640,360,ind,ind ,,train,50
3108,youtube_1/alex_abenchuchan_3284,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:01:50.018000,8,640,360,en,en,en?,train,50
3109,youtube_1/alex_abenchuchan_3285,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:01:51.325000,14,640,360,off,off ,,train,50
3110,youtube_1/alex_abenchuchan_3286,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:02:01.556000,51,640,360,mike pence,mike!pence ,,train,50
3111,youtube_1/alex_abenchuchan_3287,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:02:05.526000,59,640,360,laguardia,laguardia ,,train,50
3112,youtube_1/alex_abenchuchan_3288,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:02:09.031000,31,640,360,iowa,iowa ,,train,50
3113,youtube_1/alex_abenchuchan_3289,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:02:15.678000,51,640,360,fishtail,fishtail ,,train,50
3114,youtube_1/alex_abenchuchan_3290,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:02:21.343000,30,640,360,off runway,off runway ,,train,50
3115,youtube_1/alex_abenchuchan_3291,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:02:30.785000,49,640,360,cement blocks,cement!blocks ,,train,50
3116,youtube_1/alex_abenchuchan_3292,https://www.youtube.com/watch?v=FvxZmkPQfN4,0:02:35.533000,10,640,360,mud,mud ,,train,50
3117,youtube_1/alexandria_wailes_1823,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:00:04.573000,38,640,360,del,del,,train,51
3118,youtube_1/alexandria_wailes_1824,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:00:09.193000,15,640,360,wyn,wyn,wyn?,train,51
3119,youtube_1/alexandria_wailes_1825,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:00:17.286000,47,640,360,snl,snl,,train,51
3120,youtube_1/alexandria_wailes_1826,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:00:21.928000,24,640,360,montages,montages ,the n and t are difficult very loosely articulated,train,51
3121,youtube_1/alexandria_wailes_1827,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:00:35.541000,44,640,360,nerk del,nerk del,,train,51
3122,youtube_1/alexandria_wailes_1828,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:00:50.501000,46,640,360,meningitis,meningitis,,train,51
3123,youtube_1/alexandria_wailes_1829,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:01:31.626000,35,640,360,mssd,mssd,,train,51
3124,youtube_1/alexandria_wailes_1830,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:01:39.013000,39,640,360,arts,arts,,train,51
3125,youtube_1/alexandria_wailes_1831,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:01:46.120000,159,640,360,yola rozynek fred beam mike lamitola,yola!rozynek!fred beam!mike lamitola ,,train,51
3126,youtube_1/alexandria_wailes_1832,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:01:52.250000,55,640,360,wawa warrn,wawa!warrn,,train,51
3127,youtube_1/alexandria_wailes_1833,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:02.890000,54,640,360,nyc cp,nyc!cp,,train,51
3128,youtube_1/alexandria_wailes_1834,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:06.631000,25,640,360,park,park,,train,51
3129,youtube_1/alexandria_wailes_1835,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:10.880000,40,640,360,meryl streep,meryl!streep,,train,51
3130,youtube_1/alexandria_wailes_1836,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:12.378000,42,640,360,kevin kline,kevin!kline,,train,51
3131,youtube_1/alexandria_wailes_1837,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:13.941000,41,640,360,jeifr liun,jeifr liun  ,jenifer lewis?,train,51
3132,youtube_1/alexandria_wailes_1838,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:19.490000,57,640,360,kattrine,kattrine,,train,51
3133,youtube_1/alexandria_wailes_1839,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:21.715000,18,640,360,mute,mute,,train,51
3134,youtube_1/alexandria_wailes_1840,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:33.556000,6,640,360,ok,ok,,train,51
3135,youtube_1/alexandria_wailes_1841,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:49.241000,19,640,360,lalala,lalala,,train,51
3136,youtube_1/alexandria_wailes_1842,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:02:53.110000,9,640,360,all,all,,train,51
3137,youtube_1/alexandria_wailes_1843,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:03:21.215000,12,640,360,so,so,,train,51
3138,youtube_1/alexandria_wailes_1844,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:03:42.190000,28,640,360,run,run,,train,51
3139,youtube_1/alexandria_wailes_1845,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:03:48.026000,35,640,360,all,all,,train,51
3140,youtube_1/alexandria_wailes_1846,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:03:54.643000,20,640,360,as an,as an,,train,51
3141,youtube_1/alexandria_wailes_1847,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:04:02.610000,16,640,360,ok,ok,,train,51
3142,youtube_1/alexandria_wailes_1848,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:04:07.320000,28,640,360,jkie,jkie,,train,51
3143,youtube_1/alexandria_wailes_1849,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:04:17.630000,27,640,360,cd,cd,,train,51
3144,youtube_1/alexandria_wailes_1850,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:04:31.371000,10,640,360,ok,ok,,train,51
3145,youtube_1/alexandria_wailes_1851,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:04:36.413000,11,640,360,tv,tv,,train,51
3146,youtube_1/alexandria_wailes_1852,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:04:46.153000,17,640,360,mood,mood,,train,51
3147,youtube_1/alexandria_wailes_1853,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:04:49.326000,10,640,360,or,or,,train,51
3148,youtube_1/alexandria_wailes_1854,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:05:02.050000,9,640,360,if,if,,train,51
3149,youtube_1/alexandria_wailes_1855,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:05:09.020000,12,640,360,or,or ,the o is difficult to discern,train,51
3150,youtube_1/alexandria_wailes_1856,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:05:27.701000,33,640,360,rich,rich,,train,51
3151,youtube_1/alexandria_wailes_1857,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:05:39.345000,24,640,360,to set,to set ,the s/e sequence is unclear,train,51
3152,youtube_1/alexandria_wailes_1858,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:05:48.780000,15,640,360,all,all,,train,51
3153,youtube_1/alexandria_wailes_1859,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:05:49.800000,15,640,360,fry,fry,fry?,train,51
3154,youtube_1/alexandria_wailes_1860,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:05:51.056000,20,640,360,focued,focued,,train,51
3155,youtube_1/alexandria_wailes_1861,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:05:58.860000,24,640,360,task,task,,train,51
3156,youtube_1/alexandria_wailes_1862,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:06:00.908000,26,640,360,alert,alert,,train,51
3157,youtube_1/alexandria_wailes_1863,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:06:11.036000,17,640,360,set,set ,the e is articultated with one finger,train,51
3158,youtube_1/alexandria_wailes_1864,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:06:17.148000,7,640,360,if,if,,train,51
3159,youtube_1/alexandria_wailes_1865,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:06:27.120000,13,640,360,or,or,,train,51
3160,youtube_1/alexandria_wailes_1866,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:06:30.056000,8,640,360,or,or,,train,51
3161,youtube_1/alexandria_wailes_1867,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:06:44.600000,5,640,360,of,of ,is there an o here,train,51
3162,youtube_1/alexandria_wailes_1868,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:01.355000,12,640,360,door,door,,train,51
3163,youtube_1/alexandria_wailes_1869,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:05.793000,64,640,360,dipo dipomacy,dipo!dipomacy,,train,51
3164,youtube_1/alexandria_wailes_1870,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:10.455000,8,640,360,all,all,,train,51
3165,youtube_1/alexandria_wailes_1871,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:31.585000,31,640,360,risks,risks,,train,51
3166,youtube_1/alexandria_wailes_1872,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:34.233000,36,640,360,dit all,dit all,,train,51
3167,youtube_1/alexandria_wailes_1873,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:46.770000,19,640,360,fer,fer,,train,51
3168,youtube_1/alexandria_wailes_1874,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:49.320000,15,640,360,it,it,it?,train,51
3169,youtube_1/alexandria_wailes_1875,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:52.443000,31,640,360,st,st,,train,51
3170,youtube_1/alexandria_wailes_1876,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:07:57.976000,16,640,360,asl,asl,,train,51
3171,youtube_1/alexandria_wailes_1877,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:08:33.716000,7,640,360,if,if,,train,51
3172,youtube_1/alexandria_wailes_1878,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:08:39.060000,9,640,360,be,be,,train,51
3173,youtube_1/alexandria_wailes_1879,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:08:40.623000,18,640,360,ness,ness,,train,51
3174,youtube_1/alexandria_wailes_1880,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:08:47.071000,19,640,360,pot,pot,,train,51
3175,youtube_1/alexandria_wailes_1881,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:08:50.411000,23,640,360,vilain,vilain,,train,51
3176,youtube_1/alexandria_wailes_1882,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:06.446000,8,640,360,or,or,,train,51
3177,youtube_1/alexandria_wailes_1883,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:07.615000,15,640,360,or,or,,train,51
3178,youtube_1/alexandria_wailes_1884,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:09.760000,10,640,360,or,or,,train,51
3179,youtube_1/alexandria_wailes_1885,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:11.976000,27,640,360,shck or,shck or,the h ha s been incorporated into the c,train,51
3180,youtube_1/alexandria_wailes_1886,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:15.300000,19,640,360,park,park,,train,51
3181,youtube_1/alexandria_wailes_1887,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:18.196000,4,640,360,do,do,,train,51
3182,youtube_1/alexandria_wailes_1888,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:29.641000,6,640,360,if,if,if?,train,51
3183,youtube_1/alexandria_wailes_1889,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:33.881000,27,640,360,tred,tred,tred?,train,51
3184,youtube_1/alexandria_wailes_1890,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:35.843000,15,640,360,tv,tv,,train,51
3185,youtube_1/alexandria_wailes_1891,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:38.530000,24,640,360,life,life,,train,51
3186,youtube_1/alexandria_wailes_1892,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:09:54.900000,21,640,360,do,do,,train,51
3187,youtube_1/alexandria_wailes_1893,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:04.250000,29,640,360,domcy,domcy,,train,51
3188,youtube_1/alexandria_wailes_1894,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:09.713000,21,640,360,reaity,reaity,,train,51
3189,youtube_1/alexandria_wailes_1895,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:15.500000,33,640,360,dw dwif,dw dwif,,train,51
3190,youtube_1/alexandria_wailes_1896,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:17.485000,22,640,360,w w w,w!w!w,,train,51
3191,youtube_1/alexandria_wailes_1897,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:22.696000,12,640,360,ovn,ovn,ovn?,train,51
3192,youtube_1/alexandria_wailes_1898,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:23.556000,11,640,360,lala,lala,,train,51
3193,youtube_1/alexandria_wailes_1899,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:25.360000,10,640,360,or,or,,train,51
3194,youtube_1/alexandria_wailes_1900,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:32.600000,20,640,360,era,era,,train,51
3195,youtube_1/alexandria_wailes_1901,https://www.youtube.com/watch?v=RkOfKMz_XoM,0:10:39.641000,14,640,360,dit,dit,,train,51
3196,youtube_1/chickadee_3247,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:00:03.638000,50,640,360,seagull,seagull,,train,53
3197,youtube_1/chickadee_3248,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:00:11.056000,9,640,360,took,took,took?,train,53
3198,youtube_1/chickadee_3249,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:00:16.918000,22,640,360,a car,a car,,train,53
3199,youtube_1/chickadee_3250,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:00:27.430000,19,640,360,less,less,,train,53
3200,youtube_1/chickadee_3251,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:01:12.262000,9,640,360,ok ok,ok ok,,train,53
3201,youtube_1/chickadee_3252,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:01:13.813000,7,640,360,out,out,out?,train,53
3202,youtube_1/chickadee_3253,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:01:34.451000,28,640,360,dimd,dimd,dimd?,train,53
3203,youtube_1/chickadee_3254,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:01:35.865000,15,640,360,or,or,,train,53
3204,youtube_1/chickadee_3255,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:01:36.850000,33,640,360,zzarst,zzarst,zzarst?,train,53
3205,youtube_1/chickadee_3256,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:01:42.503000,7,640,360,or,or,,train,53
3206,youtube_1/chickadee_3257,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:01:46.243000,13,640,360,ok,ok,,train,53
3207,youtube_1/chickadee_3258,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:01:53.448000,20,640,360,truk,truk,,train,53
3208,youtube_1/chickadee_3259,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:03.458000,14,640,360,so,so,,train,53
3209,youtube_1/chickadee_3260,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:05.701000,21,640,360,care,care,,train,53
3210,youtube_1/chickadee_3261,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:08.035000,13,640,360,les,les,,train,53
3211,youtube_1/chickadee_3262,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:10.283000,9,640,360,trk,trk,,train,53
3212,youtube_1/chickadee_3263,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:14.160000,55,640,360,constrction,constrction,,train,53
3213,youtube_1/chickadee_3264,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:24.288000,56,640,360,pwood pocder,pwood pocder,pwood pocder?,train,53
3214,youtube_1/chickadee_3265,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:38.901000,6,640,360,or,or,,train,53
3215,youtube_1/chickadee_3266,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:42.032000,35,640,360,vest or,vest or,,train,53
3216,youtube_1/chickadee_3267,https://www.youtube.com/watch?v=iRGqNSbEHu4,0:02:55.246000,10,640,360,ok,ok,,train,53
3217,youtube_1/evelina_gaina_1800,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:04.381000,69,480,360,evelina gaina,evelina gaina,,train,54
3218,youtube_1/evelina_gaina_1801,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:09.930000,21,480,360,asl,asl,,train,54
3219,youtube_1/evelina_gaina_1802,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:11.763000,17,480,360,asl,asl,,train,54
3220,youtube_1/evelina_gaina_1803,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:25.950000,25,480,360,legends of,legends of,,train,54
3221,youtube_1/evelina_gaina_1804,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:28.696000,32,480,360,gerald,gerald,,train,54
3222,youtube_1/evelina_gaina_1805,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:38.468000,58,480,360,vera efect,vera efect,,train,54
3223,youtube_1/evelina_gaina_1806,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:40.923000,30,480,360,ve,ve,,train,54
3224,youtube_1/evelina_gaina_1807,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:43.003000,8,480,360,of,of,,train,54
3225,youtube_1/evelina_gaina_1808,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:00:54.640000,68,480,360,harmony gold,harmony!gold,,train,54
3226,youtube_1/evelina_gaina_1809,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:01:01.185000,77,480,360,sunset blvd la,sunset!blvd!la,,train,54
3227,youtube_1/evelina_gaina_1810,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:01:07.781000,23,480,360,sept,sept,,train,54
3228,youtube_1/evelina_gaina_1811,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:01:51.295000,21,480,360,w w w,w!w!w,,train,54
3229,youtube_1/evelina_gaina_1812,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:01:52.288000,60,480,360,evelina gaina,evelina gaina,,train,54
3230,youtube_1/evelina_gaina_1813,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:01:55.123000,21,480,360,com,com,,train,54
3231,youtube_1/evelina_gaina_1814,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:01:56.451000,19,480,360,ve,ve,,train,54
3232,youtube_1/evelina_gaina_1815,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:01:58.125000,31,480,360,paypal,paypal,,train,54
3233,youtube_1/evelina_gaina_1816,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:02:01.583000,9,480,360,or,or,,train,54
3234,youtube_1/evelina_gaina_1817,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:02:04.250000,8,480,360,or,or,,train,54
3235,youtube_1/evelina_gaina_1818,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:02:05.841000,25,480,360,glad,glad,,train,54
3236,youtube_1/evelina_gaina_1819,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:02:10.266000,48,480,360,dcsofsd,dcsofsd,,train,54
3237,youtube_1/evelina_gaina_1820,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:02:13.721000,19,480,360,fsd,fsd,fsd?,train,54
3238,youtube_1/evelina_gaina_1821,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:02:33.053000,16,480,360,google,google,,train,54
3239,youtube_1/evelina_gaina_1822,https://www.youtube.com/watch?v=LAE9eCSOgfk,0:02:47.468000,33,480,360,sprint,sprint,,train,54
3240,youtube_1/jackie_roth_2981,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:00:08.050000,19,640,360,city,city,,train,55
3241,youtube_1/jackie_roth_2982,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:00:20.260000,10,640,360,the,the,,train,55
3242,youtube_1/jackie_roth_2983,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:00:22.285000,12,640,360,side,side,,train,55
3243,youtube_1/jackie_roth_2984,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:00:32.035000,19,640,360,if,if,,train,55
3244,youtube_1/jackie_roth_2985,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:00:32.953000,15,640,360,had,had,,train,55
3245,youtube_1/jackie_roth_2986,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:00:40.275000,6,640,360,cn,cn,can?,train,55
3246,youtube_1/jackie_roth_2987,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:00:51.645000,10,640,360,city,city,,train,55
3247,youtube_1/jackie_roth_2988,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:01:18.216000,32,640,360,so,so,,train,55
3248,youtube_1/jackie_roth_2989,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:01:20.045000,13,640,360,was,was,,train,55
3249,youtube_1/jackie_roth_2990,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:01:36.976000,8,640,360,fig,fig,fig?,train,55
3250,youtube_1/jackie_roth_2991,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:01:48.926000,23,640,360,provokig,provokig,,train,55
3251,youtube_1/jackie_roth_2992,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:01:59.676000,45,640,360,profession,profession,,train,55
3252,youtube_1/jackie_roth_2993,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:01.875000,9,640,360,to,to,,train,55
3253,youtube_1/jackie_roth_2994,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:27.693000,53,640,360,talent,talent,,train,55
3254,youtube_1/jackie_roth_2995,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:32.028000,15,640,360,talet,talet,talent?,train,55
3255,youtube_1/jackie_roth_2996,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:34.158000,4,640,360,if,if,,train,55
3256,youtube_1/jackie_roth_2997,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:37.075000,17,640,360,talent,talent,,train,55
3257,youtube_1/jackie_roth_2998,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:41.121000,8,640,360,if,if,,train,55
3258,youtube_1/jackie_roth_2999,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:43.833000,23,640,360,talet or,talet or,,train,55
3259,youtube_1/jackie_roth_3000,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:50.800000,14,640,360,ut,ut,,train,55
3260,youtube_1/jackie_roth_3001,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:02:59.608000,7,640,360,do,do,,train,55
3261,youtube_1/jackie_roth_3002,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:03:03.790000,12,640,360,ntd,ntd,,train,55
3262,youtube_1/jackie_roth_3003,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:03:05.771000,5,640,360,at,at,at?,train,55
3263,youtube_1/jackie_roth_3004,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:03:23.605000,70,640,360,tony wow,tony!wow,,train,55
3264,youtube_1/jackie_roth_3005,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:03:31.180000,15,640,360,oh,oh,,train,55
3265,youtube_1/jackie_roth_3006,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:03:34.343000,11,640,360,ok,ok,,train,55
3266,youtube_1/jackie_roth_3007,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:03:42.855000,19,640,360,us,us,,train,55
3267,youtube_1/jackie_roth_3008,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:04:00.028000,19,640,360,ok,ok,,train,55
3268,youtube_1/jackie_roth_3009,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:04:01.828000,8,640,360,ok,ok,,train,55
3269,youtube_1/jackie_roth_3010,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:04:07.833000,12,640,360,road,road,,train,55
3270,youtube_1/jackie_roth_3011,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:04:11.675000,11,640,360,ok,ok,,train,55
3271,youtube_1/jackie_roth_3012,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:04:19.085000,15,640,360,it,it,,train,55
3272,youtube_1/jackie_roth_3013,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:04:31.075000,11,640,360,iws,iws,iws?,train,55
3273,youtube_1/jackie_roth_3014,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:04:59.555000,6,640,360,so,so,,train,55
3274,youtube_1/jackie_roth_3015,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:05:07.066000,6,640,360,or,or,,train,55
3275,youtube_1/jackie_roth_3016,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:05:11.940000,18,640,360,mood,mood,,train,55
3276,youtube_1/jackie_roth_3017,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:05:20.581000,13,640,360,mods,mods,,train,55
3277,youtube_1/jackie_roth_3018,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:05:31.625000,9,640,360,so,so,,train,55
3278,youtube_1/jackie_roth_3019,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:05:36.505000,26,640,360,flew,flew,,train,55
3279,youtube_1/jackie_roth_3020,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:05:58.995000,8,640,360,ej,ej,ej?,train,55
3280,youtube_1/jackie_roth_3021,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:03.328000,7,640,360,fct,fct,,train,55
3281,youtube_1/jackie_roth_3022,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:07.746000,41,640,360,documentary,documentary,,train,55
3282,youtube_1/jackie_roth_3023,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:14.713000,15,640,360,co,co,,train,55
3283,youtube_1/jackie_roth_3024,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:24.593000,15,640,360,sund,sund,,train,55
3284,youtube_1/jackie_roth_3025,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:25.348000,19,640,360,fury,fury,,train,55
3285,youtube_1/jackie_roth_3026,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:34.703000,18,640,360,doctary,doctary,,train,55
3286,youtube_1/jackie_roth_3027,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:37.825000,19,640,360,muse,muse,,train,55
3287,youtube_1/jackie_roth_3028,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:43.031000,19,640,360,jaki roth,jaki roth,,train,55
3288,youtube_1/jackie_roth_3029,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:44.111000,9,640,360,sh is,sh is,,train,55
3289,youtube_1/jackie_roth_3030,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:06:58.211000,21,640,360,treatmnt,treatmnt,,train,55
3290,youtube_1/jackie_roth_3031,https://www.youtube.com/watch?v=1cvsDtNYNFw,0:07:12.225000,33,640,360,so,so,,train,55
